cohort,mds1,mds2,generation,toxicity
par2,-0.049664,0.261796,29,0.110000
par2,-0.142581,0.727012,29,0.094400
par2,-0.072829,0.696856,29,0.110800
par2,-0.048260,0.708866,29,0.112900
par2,-0.147098,0.737421,29,0.224500
par2,-0.109250,0.698215,29,0.090300
par2,-0.144338,0.716644,29,0.110500
par2,-0.068599,0.645306,29,0.193100
par2,-0.131331,0.773004,29,0.112900
par2,-0.148469,0.735840,29,0.094400
par2,-0.132099,0.714443,29,0.099600
par2,-0.204150,0.724899,29,0.114500
par2,-0.167726,0.737594,29,0.064200
par2,-0.127467,0.720017,29,0.122600
par2,-0.081795,0.722700,29,0.084800
par2,-0.141038,0.729449,29,0.083200
par2,-0.099106,0.717857,29,0.065800
par2,-0.158283,-0.613415,30,0.038800
par2,-0.367540,0.207973,30,0.086400
par2,-0.123529,0.715644,30,0.195000
par2,-0.180626,-0.620219,30,0.100000
par2,-0.096614,0.695939,30,0.137400
par2,0.063519,-0.248580,30,0.015900
par2,-0.247670,0.350072,30,0.022400
par2,0.057438,0.084092,9,0.021300
par2,-0.052761,0.394383,31,0.128700
par2,-0.095875,0.695022,31,0.113100
par2,0.354220,0.170500,31,0.057000
par2,-0.154253,-0.279935,31,0.032200
par2,0.137455,0.125057,31,0.049300
par2,0.135089,-0.541141,32,0.074500
par2,0.010464,0.010401,32,0.039500
par2,-0.503033,-0.071525,32,0.032200
par2,-0.024101,-0.295153,32,0.019200
par2,0.258751,0.618201,32,0.020200
par2,0.289219,-0.388089,32,0.021000
par2,-0.123845,0.707292,32,0.114000
par2,-0.023912,-0.301082,27,0.012900
par2,-0.195118,-0.007893,20,0.018500
par2,-0.181521,-0.055032,27,0.041400
par2,0.439893,0.238978,33,0.045600
par2,0.104541,-0.115791,33,0.015800
par2,0.147057,0.086382,33,0.030900
par2,0.169417,0.525352,33,0.051800
par2,-0.123820,-0.658141,33,0.023700
par2,0.345949,0.295026,33,0.013800
par2,0.330467,0.140953,33,0.114500
par2,0.399224,0.045191,33,0.031700
par2,0.239626,0.256420,33,0.107800
par2,-0.091325,0.702391,33,0.150500
par2,-0.417792,0.145431,33,0.040900
par2,0.022229,0.412600,33,0.037600
par2,-0.109649,0.731381,33,0.305100
par2,0.244381,0.321728,34,0.014000
par2,-0.215081,0.454404,34,0.109100
par2,0.297028,0.014538,34,0.016800
par2,-0.101327,0.718475,34,0.227100
par2,0.096422,-0.008727,34,0.028300
par2,0.213969,-0.123171,34,0.022700
par2,-0.152146,0.445717,34,0.013100
par2,0.580761,0.422546,18,0.028700
par2,0.112483,-0.023913,35,0.030000
par2,0.289571,0.371825,35,0.031400
par2,0.256592,0.278804,35,0.026100
par2,-0.233142,0.280357,35,0.067400
par2,-0.377024,-0.539296,35,0.015100
par2,-0.120175,-0.594466,35,0.043200
par2,-0.221764,-0.780518,36,0.023600
par2,-0.118866,-0.661427,36,0.074500
par2,0.187408,0.295448,36,0.029900
par2,0.139511,-0.189341,36,0.018200
par2,0.058431,-0.215896,36,0.022500
par2,-0.167779,-0.285462,20,0.029200
par2,-0.128463,-0.491216,22,0.019400
par2,0.066069,0.169802,20,0.018500
par2,-0.262868,0.023126,34,0.026000
par2,-0.336672,-0.368631,36,0.178100
par2,-0.105853,0.383901,37,0.086400
par2,0.631444,-0.308721,37,0.033800
par2,0.082942,0.129352,37,0.028600
par2,0.241851,-0.256222,37,0.017200
par2,-0.028315,-0.694581,37,0.021700
par2,0.326535,0.163493,37,0.030300
par2,-0.322294,-0.301375,37,0.101300
par2,0.155913,-0.196626,37,0.050300
par2,-0.104464,0.705225,37,0.120000
par2,0.194466,0.623077,38,0.032400
par2,0.021478,0.561491,38,0.262900
par2,0.356806,-0.411554,38,0.008900
par2,0.122447,0.468808,38,0.052600
par2,0.166320,0.104755,38,0.112700
par2,0.099483,0.390160,38,0.112600
par2,0.466377,0.361566,38,0.057300
par2,0.647349,-0.186716,38,0.023600
par2,0.626116,0.412193,31,0.017200
par2,-0.199436,-0.069698,34,0.028400
par2,0.021058,-0.010603,22,0.010500
par2,0.146838,-0.287246,33,0.012500
par2,-0.625187,-0.547009,12,0.010800
par2,0.017770,-0.250141,6,0.025600
par2,-0.369181,0.006926,7,0.070500
par2,-0.776060,0.272238,7,0.042900
par2,0.268862,-0.322045,22,0.026300
par2,0.160727,-0.526751,25,0.012700
par2,-0.357776,-0.318717,33,0.114500
par2,-0.051672,0.443180,39,0.011600
par2,0.224704,-0.057264,8,0.045900
par2,0.149528,-0.334679,10,0.053800
par2,-0.012411,-0.304999,25,0.103900
par2,0.129823,0.096584,25,0.102200
par2,0.221347,-0.505326,27,0.114000
par2,0.211839,-0.488332,29,0.040700
par2,0.752361,0.221517,29,0.045600
par2,0.283365,-0.033802,31,0.034000
par2,0.186243,-0.580641,33,0.032600
par2,0.272135,0.027670,33,0.128700
par2,-0.181973,0.365807,20,0.023000
par2,0.117662,0.112109,3,0.019200
par2,-0.205348,0.321415,23,0.018700
par2,0.046421,0.363407,12,0.108300
par2,-0.373347,0.272205,23,0.110800
par2,-0.379432,0.209351,16,0.032400
par2,-0.189532,0.267493,20,0.030200
par2,-0.358467,0.269337,11,0.043600
par2,-0.206169,0.332865,7,0.018700
par2,-0.235976,0.318914,8,0.093500
par2,-0.359936,0.163506,12,0.023900
par2,-0.564721,-0.143083,7,0.031700
par2,-0.630602,-0.115492,11,0.015100
par2,-0.560695,-0.136608,11,0.025900
par2,-0.571121,-0.201890,11,0.020600
par2,-0.543217,-0.093655,11,0.153200
par2,-0.605127,-0.018591,12,0.021700
par2,-0.625514,-0.054808,12,0.024800
par2,-0.554068,-0.145290,12,0.018600
par2,-0.723065,-0.035142,12,0.017100
par2,-0.574080,-0.190958,12,0.021800
par2,-0.388572,-0.514325,12,0.039200
par2,-0.048598,-0.677981,12,0.016000
par2,-0.592138,-0.167261,13,0.022400
par2,-0.417937,0.040296,13,0.040700
par2,-0.648325,-0.072679,13,0.039700
par2,-0.574679,-0.183295,13,0.021500
par2,-0.576273,-0.168270,13,0.019100
par2,-0.506958,-0.152366,13,0.021800
par2,-0.509145,0.098057,15,0.038000
par2,-0.717543,0.025140,19,0.018700
par2,-0.481404,0.080767,20,0.044600
par2,-0.419053,0.321781,21,0.021100
par2,-0.263514,0.058652,25,0.046400
par2,-0.205612,0.332745,25,0.014300
par2,-0.231747,0.304158,25,0.100500
par2,-0.604354,-0.132512,25,0.035200
par2,-0.502474,-0.217892,25,0.029200
par2,-0.298634,0.291517,25,0.023900
par2,-0.517584,0.033337,25,0.038500
par2,-0.505004,-0.004854,26,0.035000
par2,-0.273168,0.246372,26,0.031700
par2,-0.631787,-0.198764,26,0.013300
par2,-0.403803,0.168027,26,0.055800
par2,-0.487416,-0.079878,26,0.032200
par2,-0.521986,-0.074926,26,0.021800
par2,-0.264394,0.109627,26,0.032600
par2,-0.585372,-0.158872,26,0.025800
par2,-0.571869,-0.010801,26,0.027900
par2,-0.600094,-0.131039,26,0.025600
par2,-0.421561,-0.023189,26,0.033800
par2,-0.557267,0.040495,26,0.019000
par2,-0.416778,0.277245,26,0.021300
par2,-0.469447,0.083549,26,0.039500
par2,-0.570361,-0.006314,26,0.021300
par2,-0.742395,-0.108515,26,0.032200
par2,0.380819,0.584802,26,0.022100
par2,-0.623583,0.108479,26,0.038500
par2,-0.076982,0.559337,28,0.030300
par2,-0.511579,-0.089323,28,0.019000
par2,-0.440584,-0.010268,30,0.140800
par2,-0.290041,-0.398745,11,0.022500
par2,-0.380329,-0.308745,14,0.059700
par2,-0.346623,-0.295291,14,0.039000
par2,-0.297209,-0.391451,15,0.022800
par2,-0.386107,-0.364210,20,0.025300
par2,-0.345839,-0.351461,23,0.020700
par2,-0.307495,-0.368486,27,0.025800
par2,-0.375170,-0.310385,31,0.052600
par2,-0.303515,-0.181577,31,0.093100
par2,-0.287242,-0.377153,31,0.040900
par2,-0.537678,0.103703,32,0.039500
par2,-0.544793,-0.086339,32,0.046400
par2,-0.524813,-0.135786,32,0.008800
par2,-0.187186,-0.079126,33,0.035000
par2,-0.271120,-0.483530,33,0.085600
par2,-0.042050,0.229360,34,0.051800
par2,0.466216,-0.167026,7,0.006800
par2,0.476785,-0.186375,20,0.015100
par2,0.287005,-0.496832,2,0.017800
par2,0.441763,-0.219835,1,0.025700
par2,0.327448,-0.496297,4,0.024800
par2,0.360440,-0.725514,17,0.026400
par2,0.556376,-0.079374,6,0.010700
par2,0.546375,-0.111829,19,0.014800
par2,0.416778,-0.375303,11,0.014400
par2,0.433256,-0.453181,11,0.010400
par2,-0.808027,0.088954,18,0.030900
par2,0.413007,-0.403003,18,0.024500
par2,0.492067,-0.413618,23,0.031900
par2,-0.437759,0.113948,27,0.020500
par2,0.319275,-0.754154,27,0.030600
par2,0.725640,0.045012,28,0.009900
par2,0.513132,-0.144819,28,0.014600
par2,0.508448,-0.080917,29,0.015600
par2,0.344921,-0.371936,29,0.046100
par2,-0.589145,0.066415,30,0.028100
par2,0.500420,-0.101493,31,0.018200
par2,0.205640,-0.540011,3,0.042900
par2,0.118344,-0.527987,3,0.024800
par2,0.167065,-0.571884,4,0.128700
par2,0.487191,-0.195426,3,0.015200
par2,0.485903,-0.269320,4,0.019100
par2,0.474731,-0.265258,8,0.016500
par2,0.346841,-0.512123,8,0.225800
par2,0.414338,-0.430396,8,0.027900
par2,0.356342,-0.224201,9,0.023300
par2,0.288031,-0.577133,9,0.015000
par2,0.389618,-0.072408,10,0.015300
par2,0.365845,-0.478861,11,0.014200
par2,0.386268,-0.259088,11,0.032400
par2,0.047432,-0.229783,14,0.020600
par2,0.433779,0.249910,21,0.065800
par2,0.149452,-0.331146,9,0.022700
par2,-0.129044,-0.093241,24,0.018100
par2,0.018930,0.172588,25,0.028300
par2,0.385029,-0.424914,30,0.014000
par2,0.065698,-0.483355,30,0.174600
par2,0.110516,-0.248316,16,0.019600
par2,0.328424,0.200166,8,0.031700
par2,0.192259,-0.289965,2,0.033300
par2,0.301948,0.202262,13,0.030400
par2,0.101818,-0.232772,13,0.025000
par2,0.270588,0.160956,13,0.030400
par2,0.101877,-0.251767,16,0.031200
par2,0.187454,0.126799,16,0.035700
par2,-0.029420,0.102497,16,0.029300
par2,0.224457,0.310804,17,0.036200
par2,-0.194649,-0.436021,20,0.019400
par2,0.089481,-0.207821,21,0.025900
par2,0.124547,-0.191659,23,0.036600
par2,-0.159083,-0.205486,25,0.031700
par2,-0.221544,-0.181283,5,0.031100
par2,-0.236287,0.335674,1,0.083200
par2,-0.202312,0.340969,4,0.053500
par2,-0.091330,0.330367,10,0.043600
par2,-0.416339,0.143315,11,0.055000
par2,-0.255131,0.299821,11,0.059000
par2,-0.278750,0.255907,11,0.083200
par2,-0.282567,0.252079,12,0.052800
par2,-0.255313,0.300967,12,0.040200
par2,-0.596905,0.280068,9,0.051800
par2,0.010797,0.331914,17,0.090300
par2,-0.552835,-0.427851,19,0.087200
par2,-0.396106,0.136944,23,0.041700
par2,0.266308,-0.435820,7,0.051600
par2,0.207251,-0.216390,19,0.050100
par2,0.021437,0.288990,20,0.040200
par2,0.020471,0.156912,21,0.029200
par2,0.088803,-0.156831,19,0.019100
par2,-0.640716,-0.510712,5,0.025100
par2,-0.258859,-0.623093,8,0.032400
par2,0.029852,-0.329948,8,0.036600
par2,-0.187604,-0.476235,12,0.024300
par2,-0.546406,-0.516503,12,0.125200
par2,-0.446484,-0.501179,12,0.035700
par2,-0.502074,-0.105315,13,0.095700
par2,-0.525279,-0.254187,10,0.061800
par2,-0.472960,-0.500545,12,0.122600
par2,-0.564980,-0.571940,12,0.102200
par2,-0.530139,-0.528998,13,0.073700
par2,0.148092,0.513854,1,0.057500
par2,0.017451,0.419868,3,0.101300
par2,-0.090503,0.413826,7,0.094400
par2,-0.186058,0.368007,9,0.029100
par2,-0.046536,0.421004,13,0.088000
par2,0.350725,0.616579,13,0.035000
par2,0.084424,-0.335021,1,0.027900
par2,0.148747,-0.279354,3,0.026700
par2,0.099164,-0.315558,5,0.029200
par2,0.161016,-0.262078,8,0.029200
par2,0.231042,-0.251235,1,0.025300
par2,0.261865,-0.200092,2,0.018200
par2,0.147576,-0.057187,4,0.020100
par2,-0.095381,0.411683,14,0.083200
par2,0.665675,0.276399,2,0.051600
par2,-0.174358,-0.044239,2,0.030300
par2,0.378057,0.126579,3,0.030000
par2,0.245009,0.193489,6,0.094400
par2,0.403993,0.124023,9,0.030500
par2,0.328000,0.176416,13,0.024400
par2,0.452411,0.086589,13,0.039900
par2,0.599182,0.369460,13,0.052800
par2,-0.242090,-0.031212,14,0.039700
par2,0.088578,0.040527,2,0.021400
par2,0.364013,-0.586406,14,0.107400
par2,0.269429,0.183841,16,0.095700
par2,-0.441078,-0.102383,16,0.039700
par2,-0.097863,0.400482,17,0.082400
par2,-0.444101,-0.454891,17,0.051100
par2,-0.274855,0.294538,17,0.084000
par2,0.214653,-0.252320,17,0.019200
par2,0.402988,0.132966,18,0.030500
par2,-0.577559,-0.558217,19,0.060300
par2,0.153527,-0.275205,19,0.067400
par2,0.536109,0.099289,19,0.049100
par2,0.085367,-0.163843,19,0.041400
par2,-0.278000,-0.641801,20,0.046400
par2,-0.536341,-0.104312,20,0.015700
par2,0.225841,0.080861,20,0.044600
par2,0.268755,-0.269647,20,0.056300
par2,-0.477587,-0.474235,20,0.096600
par2,0.075547,0.441254,20,0.083200
par2,-0.228514,-0.577815,20,0.236000
par2,0.286093,-0.326890,21,0.022100
par2,0.248361,-0.172671,21,0.019200
par2,0.253184,-0.512816,22,0.039900
par2,-0.395043,-0.138674,22,0.028900
par2,-0.479734,-0.568215,22,0.080000
par2,0.284543,-0.360507,23,0.026500
par2,-0.051094,0.338253,23,0.071300
par2,0.243007,-0.221788,24,0.020100
par2,0.031904,0.259499,25,0.075300
par2,-0.364714,-0.298707,25,0.046600
par2,-0.464918,0.162540,26,0.031700
par2,-0.483855,-0.037311,26,0.023300
par2,-0.228808,0.301579,26,0.169400
par2,0.061349,-0.153717,27,0.038000
par2,0.238468,-0.019491,27,0.018100
par2,-0.070958,-0.219332,27,0.049800
par2,0.320289,-0.143550,27,0.031300
par2,0.258214,-0.216371,28,0.020100
par2,-0.273231,0.264702,28,0.063400
par2,0.418020,-0.458379,28,0.012500
par2,0.132290,-0.189509,30,0.060300
par2,-0.056367,-0.192701,30,0.018800
par2,0.002475,0.388294,30,0.021100
par2,0.330014,0.014148,31,0.021700
par2,0.206478,-0.543703,31,0.049300
par2,-0.088288,0.327376,32,0.099200
par2,-0.033763,0.509807,32,0.232700
par2,0.423710,0.144499,32,0.052100
par2,-0.642606,-0.261803,32,0.027300
par2,-0.611552,-0.507332,32,0.026700
par2,0.037863,-0.212277,32,0.105700
par2,-0.449013,-0.028943,33,0.086400
par2,0.604923,-0.011244,33,0.007900
par2,0.296033,-0.480533,33,0.017500
par2,-0.577999,0.046000,33,0.020100
par2,0.194773,0.176098,33,0.020100
par2,0.359270,-0.446754,33,0.017800
par2,0.626548,0.005534,33,0.007700
par2,0.539740,-0.071688,34,0.013300
par2,0.106641,-0.710167,34,0.076900
par2,0.199106,-0.121804,34,0.040200
par2,-0.642561,0.188318,34,0.047900
par2,0.154599,0.121740,34,0.016000
par2,-0.230929,0.305760,35,0.113600
par2,-0.263603,-0.357686,35,0.025900
par2,-0.581944,-0.024196,35,0.033100
par2,-0.302400,-0.376054,35,0.029300
par2,0.105477,-0.231251,35,0.019200
par2,0.637367,0.377999,32,0.013600
par2,-0.152063,0.223849,36,0.151600
par2,0.234944,0.230893,36,0.045100
par2,-0.313211,-0.188436,36,0.051300
par2,0.423101,0.038479,36,0.016100
par2,-0.026678,-0.203235,36,0.021900
par2,-0.495649,-0.122890,36,0.163300
par2,-0.201097,0.061657,36,0.078500
par2,-0.178064,0.293070,36,0.040900
par2,0.421245,-0.520075,36,0.014200
par2,0.118598,-0.494377,36,0.015100
par2,0.053440,-0.008456,36,0.070500
par2,0.200229,-0.634890,37,0.061400
par2,0.213525,0.011716,37,0.084000
par2,-0.058653,0.260551,26,0.068200
par2,-0.036774,0.536824,30,0.336700
par2,0.127215,-0.176693,38,0.044400
par2,0.090487,-0.178274,38,0.094800
par2,0.106265,-0.216534,38,0.038300
par2,-0.254448,-0.581220,38,0.056300
par2,0.053939,-0.299672,38,0.031200
par2,0.068383,0.700253,38,0.041400
par2,-0.206496,0.314894,38,0.159300
par2,-0.247024,-0.021586,38,0.055000
par2,0.609490,-0.319664,5,0.018600
par2,0.634209,-0.170283,6,0.006300
par2,0.645972,-0.190997,15,0.023800
par2,0.359937,-0.188414,28,0.029100
par2,0.660948,-0.197655,28,0.151000
par2,0.144253,-0.713573,11,0.076100
par2,0.019231,-0.601071,17,0.032600
par2,0.010493,-0.613421,19,0.038000
par2,0.484903,-0.101052,28,0.020100
par2,0.432638,-0.037668,32,0.022300
par2,0.674303,-0.253061,35,0.015800
par2,-0.513244,-0.089933,20,0.401500
par2,-0.415390,0.049406,20,0.426900
par2,-0.426701,0.091576,22,0.376900
par2,-0.092541,0.181571,26,0.478900
par2,0.474513,0.266420,26,0.364600
par2,0.571712,0.172402,26,0.066600
par2,-0.337235,0.149412,26,0.325100
par2,-0.462660,-0.492064,5,0.364600
par2,-0.647168,-0.125281,13,0.368700
par2,-0.663270,-0.107554,20,0.392300
par2,-0.490812,0.122125,20,0.377500
par2,0.405168,0.182525,26,0.285500
par2,-0.486733,0.133212,26,0.377500
par2,-0.563631,-0.110208,26,0.277500
par2,-0.498468,-0.094703,26,0.212400
par2,-0.689721,0.198639,26,0.394400
par2,-0.698517,0.087380,32,0.562700
par2,-0.418399,0.093836,32,0.332600
par2,0.174402,0.685264,32,0.331700
par2,-0.355923,0.175540,31,0.152700
par2,0.048631,0.159997,7,0.022700
par2,-0.090965,-0.056524,9,0.037600
par2,-0.026231,-0.031696,5,0.024800
par2,-0.136502,0.034492,14,0.039500
par2,0.072100,0.057285,14,0.097000
par2,-0.046561,0.034708,15,0.023800
par2,-0.159839,0.296898,18,0.028600
par2,-0.118587,-0.031970,6,0.030000
par2,-0.346449,0.072775,14,0.114000
par2,0.589138,0.283950,6,0.027100
par2,0.077561,0.164461,7,0.065800
par2,0.073874,0.163435,12,0.103500
par2,0.427120,0.241061,16,0.112200
par2,0.044168,0.510722,16,0.202700
par2,0.039872,0.544017,20,0.114400
par2,0.096901,0.355540,14,0.045100
par2,0.207786,0.493539,19,0.036400
par2,0.221220,-0.400016,19,0.059500
par2,-0.174538,0.275543,2,0.035000
par2,-0.135618,0.324250,24,0.065800
par2,0.083508,0.228765,25,0.037600
par2,-0.205016,0.041308,27,0.112300
par2,-0.068475,0.008588,27,0.022600
par2,-0.111537,0.127595,27,0.043200
par2,-0.063463,-0.172156,27,0.050100
par2,0.026160,0.329095,28,0.035500
par2,-0.091211,-0.056780,29,0.015600
par2,0.670468,-0.059098,30,0.007700
par2,0.057794,0.278849,30,0.046600
par2,0.090520,-0.008773,31,0.015900
par2,-0.441561,0.126387,34,0.366600
par2,-0.453466,0.105180,35,0.307200
par2,-0.637802,-0.135176,35,0.338400
par2,0.278200,-0.112805,36,0.063800
par2,0.157673,-0.075170,36,0.067400
par2,0.651266,-0.249547,37,0.019400
par2,0.493595,-0.065008,37,0.044600
par2,0.048786,-0.018351,6,0.015000
par2,0.310270,0.108089,15,0.026300
par2,0.226623,0.086592,18,0.036400
par2,-0.006641,0.015987,22,0.015000
par2,0.145716,0.226519,28,0.046900
par2,-0.227608,-0.018769,2,0.049300
par2,-0.597469,-0.071915,1,0.010600
par2,-0.153120,-0.044370,2,0.016100
par2,-0.643891,0.272903,5,0.019200
par2,-0.096468,-0.076865,5,0.025300
par2,-0.323935,-0.174043,22,0.028700
par2,-0.347302,0.022083,9,0.024600
par2,-0.255155,-0.186155,29,0.025200
par2,0.004626,-0.008464,30,0.078500
par2,0.130429,-0.730856,30,0.067400
par2,-0.275910,-0.067671,30,0.037100
par2,-0.171913,-0.077942,30,0.037300
par2,-0.130627,0.045650,31,0.019400
par2,-0.265697,-0.034331,35,0.019400
par2,0.188824,0.092677,10,0.070500
par2,0.272615,0.072133,22,0.021300
par2,0.074331,0.245674,22,0.058000
par2,0.038190,0.153529,27,0.089500
par2,0.251470,-0.074618,10,0.024500
par2,0.108147,-0.517589,14,0.049800
par2,0.191817,-0.412196,3,0.024800
par2,0.261868,-0.483484,8,0.019400
par2,0.035735,-0.327839,13,0.040900
par2,0.085609,-0.227501,18,0.091100
par2,0.278416,-0.262710,14,0.032600
par2,0.395257,-0.352813,28,0.114100
par2,0.433368,-0.205732,33,0.016300
par2,-0.187590,-0.235342,1,0.047400
par2,-0.370436,0.044088,2,0.058200
par2,-0.428723,0.109226,2,0.031700
par2,-0.430207,0.087610,3,0.220400
par2,-0.221475,0.333556,5,0.199900
par2,-0.141319,-0.049705,6,0.111100
par2,-0.371233,0.038162,6,0.044400
par2,-0.262223,0.037238,7,0.130400
par2,-0.352060,0.059075,9,0.113300
par2,0.171859,0.101324,9,0.176300
par2,-0.369807,0.061121,10,0.063400
par2,-0.394903,0.061635,10,0.110400
par2,-0.342627,-0.101748,11,0.041900
par2,-0.410838,0.065071,13,0.072900
par2,-0.399332,0.083965,13,0.031100
par2,-0.179239,-0.042645,14,0.087200
par2,-0.377815,0.052301,16,0.102200
par2,-0.297508,0.222169,20,0.073700
par2,-0.411048,-0.019201,5,0.060300
par2,-0.369566,0.052132,15,0.048800
par2,-0.340966,0.152363,17,0.044900
par2,-0.166934,-0.012627,19,0.051100
par2,-0.376014,0.047120,24,0.046100
par2,-0.287987,0.256866,18,0.052800
par2,-0.021049,0.070499,14,0.055300
par2,-0.335412,0.313574,21,0.055800
par2,-0.136086,-0.010199,23,0.073700
par2,-0.122951,0.279550,24,0.040400
par2,0.250587,-0.216115,7,0.073700
par2,-0.300183,0.230772,4,0.203400
par2,-0.055022,0.324650,4,0.103500
par2,-0.409365,0.073382,19,0.118300
par2,0.406976,0.260414,5,0.027100
par2,0.244805,0.026853,19,0.113300
par2,0.084472,-0.313001,3,0.029300
par2,0.106583,0.111322,18,0.079300
par2,0.526171,-0.046644,22,0.104800
par2,0.167331,0.175324,5,0.048600
par2,-0.251587,0.169190,8,0.110500
par2,-0.340986,0.275103,13,0.028600
par2,-0.128012,0.222410,21,0.051600
par2,0.216975,0.060915,23,0.066600
par2,-0.416595,0.004140,25,0.028000
par2,0.117399,-0.211640,28,0.054800
par2,-0.401247,0.036088,29,0.090300
par2,-0.449810,0.107576,29,0.099600
par2,-0.057811,0.347676,30,0.096600
par2,0.001735,0.279450,3,0.093900
par2,-0.028164,0.402951,4,0.086400
par2,-0.144389,0.396715,5,0.111100
par2,-0.011910,0.409457,5,0.056300
par2,-0.006359,0.260675,6,0.111900
par2,0.005703,0.385686,6,0.072100
par2,-0.241409,0.454877,7,0.031900
par2,-0.030674,0.277058,12,0.091100
par2,-0.198055,0.454315,13,0.107800
par2,0.068458,0.415936,8,0.110600
par2,0.062771,0.435178,15,0.183600
par2,0.082180,0.083435,19,0.039700
par2,0.027546,0.480103,20,0.159300
par2,-0.158924,0.388286,20,0.112300
par2,0.010417,0.410389,21,0.088000
par2,-0.170518,0.309318,21,0.031700
par2,0.024349,0.255890,16,0.076900
